datetime,open,high,low,close,volume,hold,symbol,period
2025-09-12 14:35:00,81010.0,81120.0,81010.0,81120.0,35,8325,CU2509,1
2025-09-12 14:36:00,81120.0,81120.0,81100.0,81100.0,15,8310,CU2509,1
2025-09-12 14:37:00,81100.0,81100.0,81100.0,81100.0,10,8310,CU2509,1
2025-09-12 14:38:00,81100.0,81100.0,81070.0,81070.0,10,8300,CU2509,1
2025-09-12 14:39:00,81070.0,81070.0,81050.0,81050.0,15,8295,CU2509,1
2025-09-12 14:40:00,81050.0,81050.0,81040.0,81040.0,15,8275,CU2509,1
2025-09-12 14:41:00,81040.0,81100.0,81040.0,81100.0,10,8265,CU2509,1
2025-09-12 14:42:00,81100.0,81100.0,81100.0,81100.0,0,8265,CU2509,1
2025-09-12 14:43:00,81100.0,81100.0,81070.0,81070.0,45,8220,CU2509,1
2025-09-12 14:44:00,81070.0,81070.0,81070.0,81070.0,5,8215,CU2509,1
2025-09-12 14:45:00,81070.0,81080.0,81030.0,81030.0,35,8180,CU2509,1
2025-09-12 14:46:00,81030.0,81030.0,81020.0,81020.0,15,8165,CU2509,1
2025-09-12 14:47:00,81020.0,81090.0,81020.0,81090.0,20,8145,CU2509,1
2025-09-12 14:48:00,81090.0,81110.0,81080.0,81110.0,15,8130,CU2509,1
2025-09-12 14:49:00,81110.0,81110.0,81110.0,81110.0,0,8130,CU2509,1
2025-09-12 14:50:00,81110.0,81110.0,81110.0,81110.0,0,8130,CU2509,1
2025-09-12 14:51:00,81110.0,81140.0,81110.0,81140.0,15,8115,CU2509,1
2025-09-12 14:52:00,81140.0,81160.0,81140.0,81160.0,55,8110,CU2509,1
2025-09-12 14:53:00,81160.0,81180.0,81160.0,81180.0,35,8095,CU2509,1
2025-09-12 14:54:00,81180.0,81200.0,81180.0,81200.0,35,8060,CU2509,1
2025-09-12 14:55:00,81200.0,81200.0,81110.0,81110.0,50,8010,CU2509,1
2025-09-12 14:56:00,81110.0,81140.0,81110.0,81110.0,35,7980,CU2509,1
2025-09-12 14:57:00,81110.0,81110.0,81100.0,81110.0,135,7945,CU2509,1
2025-09-12 14:58:00,81110.0,81110.0,81110.0,81110.0,0,7945,CU2509,1
2025-09-12 14:59:00,81110.0,81110.0,81110.0,81110.0,0,7945,CU2509,1
2025-09-12 15:00:00,81360.0,81360.0,81360.0,81360.0,0,7945,CU2509,1
2025-09-12 21:01:00,81050.0,81050.0,81050.0,81050.0,20,7925,CU2509,1
2025-09-12 21:02:00,81050.0,81050.0,81050.0,81050.0,0,7925,CU2509,1
2025-09-12 21:03:00,80800.0,81050.0,80800.0,80800.0,50,7875,CU2509,1
2025-09-12 21:04:00,80800.0,80810.0,80800.0,80810.0,30,7845,CU2509,1
2025-09-12 21:05:00,80810.0,80820.0,80810.0,80820.0,20,7825,CU2509,1
2025-09-12 21:06:00,80820.0,80830.0,80810.0,80810.0,15,7810,CU2509,1
2025-09-12 21:07:00,80810.0,80820.0,80800.0,80820.0,60,7745,CU2509,1
2025-09-12 21:08:00,80820.0,80820.0,80800.0,80800.0,30,7715,CU2509,1
2025-09-12 21:09:00,80800.0,80800.0,80800.0,80800.0,0,7715,CU2509,1
2025-09-12 21:10:00,80800.0,80800.0,80800.0,80800.0,0,7715,CU2509,1
2025-09-12 21:11:00,80800.0,80820.0,80800.0,80820.0,50,7665,CU2509,1
2025-09-12 21:12:00,80820.0,80820.0,80820.0,80820.0,75,7590,CU2509,1
2025-09-12 21:13:00,80820.0,80820.0,80820.0,80820.0,0,7590,CU2509,1
2025-09-12 21:14:00,80820.0,80850.0,80820.0,80850.0,5,7585,CU2509,1
2025-09-12 21:15:00,80850.0,80870.0,80850.0,80870.0,40,7545,CU2509,1
2025-09-12 21:16:00,80870.0,80870.0,80850.0,80850.0,35,7505,CU2509,1
2025-09-12 21:17:00,80850.0,80850.0,80850.0,80850.0,0,7505,CU2509,1
2025-09-12 21:18:00,80830.0,80830.0,80830.0,80830.0,20,7480,CU2509,1
2025-09-12 21:19:00,80830.0,80830.0,80830.0,80830.0,0,7480,CU2509,1
2025-09-12 21:20:00,80830.0,80830.0,80830.0,80830.0,0,7480,CU2509,1
2025-09-12 21:21:00,80830.0,80830.0,80830.0,80830.0,0,7480,CU2509,1
2025-09-12 21:22:00,80830.0,80830.0,80830.0,80830.0,0,7480,CU2509,1
2025-09-12 21:23:00,80830.0,80830.0,80830.0,80830.0,0,7480,CU2509,1
2025-09-12 21:24:00,80820.0,80820.0,80820.0,80820.0,15,7465,CU2509,1
2025-09-12 21:25:00,80820.0,80820.0,80820.0,80820.0,0,7465,CU2509,1
2025-09-12 21:26:00,80820.0,80820.0,80820.0,80820.0,0,7465,CU2509,1
2025-09-12 21:27:00,80890.0,80890.0,80820.0,80890.0,10,7455,CU2509,1
2025-09-12 21:28:00,80890.0,80890.0,80890.0,80890.0,0,7455,CU2509,1
2025-09-12 21:29:00,80890.0,80890.0,80890.0,80890.0,0,7455,CU2509,1
2025-09-12 21:30:00,80890.0,80890.0,80890.0,80890.0,0,7455,CU2509,1
2025-09-12 21:31:00,80890.0,80890.0,80840.0,80840.0,10,7445,CU2509,1
2025-09-12 21:32:00,80840.0,80840.0,80840.0,80840.0,0,7445,CU2509,1
2025-09-12 21:33:00,80840.0,80840.0,80840.0,80840.0,0,7445,CU2509,1
2025-09-12 21:34:00,80840.0,80840.0,80840.0,80840.0,0,7445,CU2509,1
2025-09-12 21:35:00,80840.0,80840.0,80840.0,80840.0,0,7445,CU2509,1
2025-09-12 21:36:00,80840.0,80840.0,80800.0,80800.0,110,7340,CU2509,1
2025-09-12 21:37:00,80870.0,80870.0,80800.0,80870.0,15,7355,CU2509,1
2025-09-12 21:38:00,80870.0,80870.0,80870.0,80870.0,0,7355,CU2509,1
2025-09-12 21:39:00,80870.0,80870.0,80870.0,80870.0,0,7355,CU2509,1
2025-09-12 21:40:00,80870.0,80870.0,80870.0,80870.0,0,7355,CU2509,1
2025-09-12 21:41:00,80870.0,80870.0,80870.0,80870.0,5,7350,CU2509,1
2025-09-12 21:42:00,80870.0,80870.0,80870.0,80870.0,0,7350,CU2509,1
2025-09-12 21:43:00,80870.0,80870.0,80870.0,80870.0,0,7350,CU2509,1
2025-09-12 21:44:00,80850.0,80870.0,80850.0,80850.0,15,7345,CU2509,1
2025-09-12 21:45:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:46:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:47:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:48:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:49:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:50:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:51:00,80850.0,80850.0,80850.0,80850.0,0,7345,CU2509,1
2025-09-12 21:52:00,80880.0,80880.0,80850.0,80880.0,5,7340,CU2509,1
2025-09-12 21:53:00,80880.0,80880.0,80880.0,80880.0,0,7340,CU2509,1
2025-09-12 21:54:00,80900.0,80900.0,80880.0,80900.0,15,7340,CU2509,1
2025-09-12 21:55:00,80900.0,80900.0,80900.0,80900.0,0,7340,CU2509,1
2025-09-12 21:56:00,80900.0,80900.0,80900.0,80900.0,0,7340,CU2509,1
2025-09-12 21:57:00,80900.0,80900.0,80900.0,80900.0,0,7340,CU2509,1
2025-09-12 21:58:00,80900.0,80900.0,80900.0,80900.0,0,7340,CU2509,1
2025-09-12 21:59:00,80940.0,80960.0,80940.0,80960.0,10,7325,CU2509,1
2025-09-12 22:00:00,80960.0,80960.0,80960.0,80960.0,10,7315,CU2509,1
2025-09-12 22:01:00,80960.0,80960.0,80960.0,80960.0,0,7315,CU2509,1
2025-09-12 22:02:00,80980.0,80990.0,80980.0,80990.0,20,7295,CU2509,1
2025-09-12 22:03:00,80970.0,80990.0,80970.0,80990.0,10,7285,CU2509,1
2025-09-12 22:04:00,80990.0,80990.0,80990.0,80990.0,0,7285,CU2509,1
2025-09-12 22:05:00,80990.0,80990.0,80990.0,80990.0,0,7285,CU2509,1
2025-09-12 22:06:00,80990.0,81000.0,80990.0,81000.0,10,7275,CU2509,1
2025-09-12 22:07:00,81000.0,81000.0,81000.0,81000.0,0,7275,CU2509,1
2025-09-12 22:08:00,81000.0,81040.0,81000.0,81040.0,10,7265,CU2509,1
2025-09-12 22:09:00,81040.0,81040.0,81040.0,81040.0,0,7265,CU2509,1
2025-09-12 22:10:00,81040.0,81050.0,81040.0,81050.0,20,7245,CU2509,1
2025-09-12 22:11:00,81080.0,81090.0,81050.0,81090.0,15,7230,CU2509,1
2025-09-12 22:12:00,81090.0,81090.0,81080.0,81080.0,25,7205,CU2509,1
2025-09-12 22:13:00,81080.0,81080.0,81080.0,81080.0,0,7205,CU2509,1
2025-09-12 22:14:00,81080.0,81080.0,81050.0,81050.0,5,7200,CU2509,1
2025-09-12 22:15:00,81050.0,81050.0,81010.0,81010.0,25,7175,CU2509,1
2025-09-12 22:16:00,81010.0,81010.0,81010.0,81010.0,0,7175,CU2509,1
2025-09-12 22:17:00,81010.0,81010.0,81010.0,81010.0,0,7175,CU2509,1
2025-09-12 22:18:00,81010.0,81020.0,81010.0,81020.0,15,7160,CU2509,1
2025-09-12 22:19:00,81020.0,81020.0,81020.0,81020.0,0,7160,CU2509,1
2025-09-12 22:20:00,81010.0,81020.0,81010.0,81010.0,15,7145,CU2509,1
2025-09-12 22:21:00,81010.0,81010.0,81010.0,81010.0,0,7145,CU2509,1
2025-09-12 22:22:00,81010.0,81010.0,81010.0,81010.0,5,7140,CU2509,1
2025-09-12 22:23:00,81020.0,81030.0,81020.0,81030.0,15,7120,CU2509,1
2025-09-12 22:24:00,81030.0,81030.0,81010.0,81010.0,5,7115,CU2509,1
2025-09-12 22:25:00,81010.0,81020.0,81010.0,81020.0,5,7110,CU2509,1
2025-09-12 22:26:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:27:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:28:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:29:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:30:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:31:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:32:00,81020.0,81020.0,81020.0,81020.0,0,7110,CU2509,1
2025-09-12 22:33:00,81000.0,81020.0,81000.0,81000.0,15,7095,CU2509,1
2025-09-12 22:34:00,81000.0,81000.0,81000.0,81000.0,20,7075,CU2509,1
2025-09-12 22:35:00,81000.0,81020.0,81000.0,81020.0,5,7070,CU2509,1
2025-09-12 22:36:00,81020.0,81020.0,81000.0,81000.0,70,7000,CU2509,1
2025-09-12 22:37:00,81000.0,81000.0,81000.0,81000.0,5,6995,CU2509,1
2025-09-12 22:38:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:39:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:40:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:41:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:42:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:43:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:44:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:45:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:46:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:47:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:48:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:49:00,81000.0,81000.0,81000.0,81000.0,0,6995,CU2509,1
2025-09-12 22:50:00,80940.0,80940.0,80940.0,80940.0,5,6990,CU2509,1
2025-09-12 22:51:00,80940.0,80940.0,80900.0,80900.0,10,6990,CU2509,1
2025-09-12 22:52:00,80900.0,80900.0,80900.0,80900.0,0,6990,CU2509,1
2025-09-12 22:53:00,80900.0,80900.0,80870.0,80870.0,105,6885,CU2509,1
2025-09-12 22:54:00,80860.0,80870.0,80860.0,80860.0,65,6820,CU2509,1
2025-09-12 22:55:00,80860.0,80860.0,80860.0,80860.0,30,6785,CU2509,1
2025-09-12 22:56:00,80860.0,80860.0,80860.0,80860.0,0,6785,CU2509,1
2025-09-12 22:57:00,80860.0,80860.0,80850.0,80850.0,45,6740,CU2509,1
2025-09-12 22:58:00,80850.0,80850.0,80840.0,80840.0,55,6680,CU2509,1
2025-09-12 22:59:00,80840.0,80840.0,80840.0,80840.0,0,6680,CU2509,1
2025-09-12 23:00:00,80840.0,80840.0,80830.0,80830.0,5,6675,CU2509,1
2025-09-12 23:01:00,80830.0,80830.0,80830.0,80830.0,0,6675,CU2509,1
2025-09-12 23:02:00,80830.0,80830.0,80830.0,80830.0,0,6675,CU2509,1
2025-09-12 23:03:00,80830.0,80830.0,80830.0,80830.0,0,6675,CU2509,1
2025-09-12 23:04:00,80880.0,80880.0,80830.0,80880.0,45,6630,CU2509,1
2025-09-12 23:05:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:06:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:07:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:08:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:09:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:10:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:11:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:12:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:13:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:14:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:15:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:16:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:17:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:18:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:19:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:20:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:21:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:22:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:23:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:24:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:25:00,80880.0,80880.0,80880.0,80880.0,0,6630,CU2509,1
2025-09-12 23:26:00,80810.0,80880.0,80810.0,80810.0,20,6610,CU2509,1
2025-09-12 23:27:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:28:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:29:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:30:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:34:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:35:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:36:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:37:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:38:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:39:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:40:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:41:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:42:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:43:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:44:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:45:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:46:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:47:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:48:00,80810.0,80810.0,80810.0,80810.0,0,6610,CU2509,1
2025-09-12 23:49:00,80820.0,80820.0,80810.0,80820.0,5,6605,CU2509,1
2025-09-12 23:50:00,80830.0,80830.0,80820.0,80830.0,5,6600,CU2509,1
2025-09-12 23:51:00,80830.0,80830.0,80830.0,80830.0,0,6600,CU2509,1
2025-09-12 23:54:00,80830.0,80830.0,80830.0,80830.0,0,6600,CU2509,1
2025-09-13 00:05:00,80830.0,80830.0,80830.0,80830.0,0,6600,CU2509,1
2025-09-13 00:09:00,80830.0,80830.0,80830.0,80830.0,0,6600,CU2509,1
2025-09-13 00:11:00,80810.0,80810.0,80810.0,80810.0,5,6595,CU2509,1
2025-09-13 00:13:00,80810.0,80810.0,80800.0,80800.0,5,6590,CU2509,1
2025-09-13 00:28:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:32:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:36:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:41:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:43:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:50:00,80800.0,80800.0,80800.0,80800.0,0,6590,CU2509,1
2025-09-13 00:57:00,80810.0,80810.0,80810.0,80810.0,5,6585,CU2509,1
2025-09-13 00:59:00,80810.0,80810.0,80810.0,80810.0,0,6585,CU2509,1
2025-09-13 01:00:00,80810.0,80810.0,80810.0,80810.0,0,6585,CU2509,1
2025-09-15 00:00:00,80830.0,80830.0,80800.0,80810.0,15,6585,CU2509,1
2025-09-15 09:01:00,80810.0,80810.0,80760.0,80760.0,10,6575,CU2509,1
2025-09-15 09:02:00,80780.0,80780.0,80770.0,80770.0,5,6565,CU2509,1
2025-09-15 09:03:00,80770.0,80800.0,80770.0,80800.0,5,6560,CU2509,1
2025-09-15 09:04:00,80820.0,80830.0,80800.0,80830.0,50,6510,CU2509,1
2025-09-15 09:05:00,80830.0,80830.0,80830.0,80830.0,10,6505,CU2509,1
2025-09-15 09:06:00,80830.0,80830.0,80830.0,80830.0,0,6505,CU2509,1
2025-09-15 09:07:00,80830.0,80830.0,80810.0,80810.0,30,6480,CU2509,1
2025-09-15 09:08:00,80810.0,80810.0,80750.0,80750.0,30,6455,CU2509,1
2025-09-15 09:09:00,80750.0,80750.0,80700.0,80730.0,60,6395,CU2509,1
2025-09-15 09:10:00,80720.0,80720.0,80700.0,80700.0,50,6345,CU2509,1
2025-09-15 09:11:00,80700.0,80700.0,80700.0,80700.0,0,6345,CU2509,1
2025-09-15 09:12:00,80700.0,80740.0,80700.0,80740.0,10,6335,CU2509,1
2025-09-15 09:13:00,80740.0,80740.0,80740.0,80740.0,0,6335,CU2509,1
2025-09-15 09:14:00,80740.0,80740.0,80740.0,80740.0,0,6335,CU2509,1
2025-09-15 09:15:00,80740.0,80740.0,80740.0,80740.0,10,6325,CU2509,1
2025-09-15 09:16:00,80740.0,80750.0,80740.0,80750.0,5,6325,CU2509,1
2025-09-15 09:17:00,80740.0,80740.0,80730.0,80730.0,15,6305,CU2509,1
2025-09-15 09:18:00,80730.0,80730.0,80710.0,80710.0,10,6295,CU2509,1
2025-09-15 09:19:00,80710.0,80710.0,80710.0,80710.0,0,6295,CU2509,1
2025-09-15 09:20:00,80710.0,80730.0,80710.0,80730.0,35,6260,CU2509,1
2025-09-15 09:21:00,80730.0,80730.0,80730.0,80730.0,0,6260,CU2509,1
2025-09-15 09:22:00,80730.0,80740.0,80730.0,80740.0,15,6260,CU2509,1
2025-09-15 09:23:00,80740.0,80740.0,80740.0,80740.0,0,6260,CU2509,1
2025-09-15 09:24:00,80730.0,80740.0,80730.0,80730.0,10,6260,CU2509,1
2025-09-15 09:25:00,80730.0,80730.0,80710.0,80710.0,90,6200,CU2509,1
2025-09-15 09:26:00,80710.0,80710.0,80700.0,80700.0,25,6200,CU2509,1
2025-09-15 09:27:00,80690.0,80690.0,80650.0,80650.0,35,6190,CU2509,1
2025-09-15 09:28:00,80650.0,80650.0,80650.0,80650.0,0,6190,CU2509,1
2025-09-15 09:29:00,80650.0,80670.0,80650.0,80670.0,5,6185,CU2509,1
2025-09-15 09:30:00,80670.0,80670.0,80670.0,80670.0,0,6185,CU2509,1
2025-09-15 09:31:00,80670.0,80740.0,80670.0,80740.0,15,6170,CU2509,1
2025-09-15 09:32:00,80700.0,80740.0,80700.0,80700.0,5,6170,CU2509,1
2025-09-15 09:33:00,80700.0,80730.0,80700.0,80730.0,5,6165,CU2509,1
2025-09-15 09:34:00,80730.0,80730.0,80730.0,80730.0,0,6165,CU2509,1
2025-09-15 09:35:00,80730.0,80730.0,80730.0,80730.0,0,6165,CU2509,1
2025-09-15 09:36:00,80730.0,80730.0,80730.0,80730.0,0,6165,CU2509,1
2025-09-15 09:37:00,80730.0,80750.0,80730.0,80730.0,25,6150,CU2509,1
2025-09-15 09:38:00,80730.0,80770.0,80730.0,80770.0,10,6140,CU2509,1
2025-09-15 09:39:00,80770.0,80770.0,80770.0,80770.0,10,6130,CU2509,1
2025-09-15 09:40:00,80770.0,80790.0,80770.0,80790.0,5,6125,CU2509,1
2025-09-15 09:41:00,80790.0,80790.0,80790.0,80790.0,0,6125,CU2509,1
2025-09-15 09:42:00,80790.0,80790.0,80790.0,80790.0,15,6110,CU2509,1
2025-09-15 09:43:00,80790.0,80800.0,80790.0,80790.0,70,6050,CU2509,1
2025-09-15 09:44:00,80790.0,80790.0,80760.0,80760.0,5,6045,CU2509,1
2025-09-15 09:45:00,80770.0,80770.0,80760.0,80770.0,5,6040,CU2509,1
2025-09-15 09:46:00,80770.0,80770.0,80740.0,80750.0,85,5955,CU2509,1
2025-09-15 09:47:00,80750.0,80760.0,80750.0,80760.0,45,5905,CU2509,1
2025-09-15 09:48:00,80760.0,80780.0,80760.0,80780.0,65,5840,CU2509,1
2025-09-15 09:49:00,80790.0,80790.0,80790.0,80790.0,0,5835,CU2509,1
2025-09-15 09:50:00,80760.0,80760.0,80750.0,80750.0,20,5810,CU2509,1
2025-09-15 09:51:00,80750.0,80750.0,80750.0,80750.0,0,5810,CU2509,1
2025-09-15 09:52:00,80770.0,80770.0,80750.0,80770.0,5,5800,CU2509,1
2025-09-15 09:53:00,80770.0,80770.0,80760.0,80760.0,5,5795,CU2509,1
2025-09-15 09:54:00,80760.0,80760.0,80760.0,80760.0,0,5795,CU2509,1
2025-09-15 09:55:00,80760.0,80770.0,80760.0,80770.0,5,5790,CU2509,1
2025-09-15 09:56:00,80770.0,80770.0,80770.0,80770.0,0,5790,CU2509,1
2025-09-15 09:57:00,80770.0,80770.0,80770.0,80770.0,0,5790,CU2509,1
2025-09-15 09:58:00,80770.0,80770.0,80770.0,80770.0,0,5790,CU2509,1
2025-09-15 09:59:00,80770.0,80820.0,80770.0,80820.0,30,5760,CU2509,1
2025-09-15 10:00:00,80820.0,80820.0,80800.0,80800.0,10,5750,CU2509,1
2025-09-15 10:01:00,80800.0,80800.0,80800.0,80800.0,0,5750,CU2509,1
2025-09-15 10:02:00,80800.0,80800.0,80800.0,80800.0,0,5750,CU2509,1
2025-09-15 10:03:00,80800.0,80810.0,80770.0,80770.0,20,5730,CU2509,1
2025-09-15 10:04:00,80760.0,80760.0,80760.0,80760.0,30,5710,CU2509,1
2025-09-15 10:05:00,80760.0,80780.0,80760.0,80780.0,5,5705,CU2509,1
2025-09-15 10:06:00,80780.0,80800.0,80780.0,80800.0,10,5695,CU2509,1
2025-09-15 10:07:00,80800.0,80820.0,80800.0,80820.0,20,5695,CU2509,1
2025-09-15 10:08:00,80800.0,80800.0,80800.0,80800.0,15,5685,CU2509,1
2025-09-15 10:09:00,80800.0,80800.0,80800.0,80800.0,10,5685,CU2509,1
2025-09-15 10:11:00,80800.0,80850.0,80800.0,80850.0,50,5640,CU2509,1
2025-09-15 10:12:00,80850.0,80910.0,80850.0,80910.0,20,5620,CU2509,1
2025-09-15 10:13:00,80910.0,80910.0,80830.0,80830.0,10,5610,CU2509,1
2025-09-15 10:14:00,80830.0,80840.0,80830.0,80840.0,5,5610,CU2509,1
2025-09-15 10:15:00,80840.0,80900.0,80840.0,80900.0,10,5600,CU2509,1
2025-09-15 10:32:00,80900.0,80960.0,80900.0,80960.0,30,5575,CU2509,1
2025-09-15 10:33:00,80960.0,80960.0,80960.0,80960.0,20,5550,CU2509,1
2025-09-15 10:34:00,80960.0,80960.0,80960.0,80960.0,0,5550,CU2509,1
2025-09-15 10:35:00,80960.0,80960.0,80950.0,80950.0,50,5550,CU2509,1
2025-09-15 10:36:00,80950.0,81000.0,80950.0,81000.0,70,5480,CU2509,1
2025-09-15 10:37:00,81000.0,81000.0,80990.0,80990.0,5,5465,CU2509,1
2025-09-15 10:38:00,80990.0,80990.0,80960.0,80960.0,15,5450,CU2509,1
2025-09-15 10:39:00,80960.0,80960.0,80960.0,80960.0,0,5450,CU2509,1
2025-09-15 10:40:00,80960.0,80970.0,80940.0,80970.0,25,5435,CU2509,1
2025-09-15 10:41:00,80970.0,80970.0,80970.0,80970.0,0,5435,CU2509,1
2025-09-15 10:42:00,80970.0,80970.0,80950.0,80950.0,5,5435,CU2509,1
2025-09-15 10:43:00,80950.0,80980.0,80950.0,80980.0,10,5425,CU2509,1
2025-09-15 10:44:00,80970.0,80970.0,80970.0,80970.0,10,5415,CU2509,1
2025-09-15 10:45:00,80980.0,80980.0,80980.0,80980.0,5,5410,CU2509,1
2025-09-15 10:46:00,80980.0,81000.0,80980.0,81000.0,25,5400,CU2509,1
2025-09-15 10:47:00,81000.0,81000.0,80980.0,80980.0,5,5395,CU2509,1
2025-09-15 10:48:00,80980.0,80980.0,80980.0,80980.0,0,5395,CU2509,1
2025-09-15 10:49:00,80980.0,80980.0,80950.0,80950.0,15,5380,CU2509,1
2025-09-15 10:50:00,80950.0,80960.0,80940.0,80940.0,40,5365,CU2509,1
2025-09-15 10:51:00,80940.0,80940.0,80940.0,80940.0,10,5365,CU2509,1
2025-09-15 10:52:00,80940.0,80970.0,80940.0,80970.0,15,5360,CU2509,1
2025-09-15 10:53:00,80970.0,80970.0,80970.0,80970.0,0,5360,CU2509,1
2025-09-15 10:54:00,80970.0,80970.0,80970.0,80970.0,0,5360,CU2509,1
2025-09-15 10:55:00,80970.0,80970.0,80940.0,80940.0,20,5340,CU2509,1
2025-09-15 10:56:00,80940.0,80940.0,80930.0,80930.0,15,5315,CU2509,1
2025-09-15 10:57:00,80920.0,80920.0,80920.0,80920.0,30,5285,CU2509,1
2025-09-15 10:58:00,80920.0,80920.0,80920.0,80920.0,0,5285,CU2509,1
